date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-01-01 00:00:00,13.7,,,,,,5.2,,1023.5,
2016-01-02 00:00:00,15.1,10.6,19.4,0,,,14.9,,1021.1,
2016-01-03 00:00:00,15.7,11.9,19.7,0,,,12.2,,1018.2,
2016-01-04 00:00:00,17.3,13.7,19.8,0.1,,,41.4,,1010.4,
2016-01-05 00:00:00,15.9,11.3,20.4,,,,28.9,,1007.9,
2016-01-06 00:00:00,13,8.4,16.8,0,,,16.1,,1018,
2016-01-07 00:00:00,12.9,7.4,18.4,0,,,5.6,,1018.4,
2016-01-08 00:00:00,13.7,8.5,17.7,0,,,17.1,,1015.1,
2016-01-09 00:00:00,15.9,13.2,18.6,0,,,23.9,,1012.8,
2016-01-10 00:00:00,14.4,8,18.3,0,,,24.9,,1015.1,
2016-01-11 00:00:00,16.1,13.2,18.4,0,,,43.6,,1014.6,
2016-01-12 00:00:00,13.6,9.3,18.3,0,,,9.2,,1021.8,
2016-01-13 00:00:00,13.1,8.9,19,0,,,14.9,,1026,
2016-01-14 00:00:00,12.2,6.9,16.7,0,,,10.1,,1021,
2016-01-15 00:00:00,13.9,11.6,18.3,1.3,,,7.8,,1019.2,
2016-01-16 00:00:00,12.3,7.1,18,0,,,15.2,,1028,
2016-01-17 00:00:00,9.5,4.9,15.5,0,,,13.7,,1027.2,
2016-01-18 00:00:00,12.1,7,17.6,0,,,5.7,,1018.9,
2016-01-19 00:00:00,13.2,9.4,17.7,0,,,7.6,,1018.1,
2016-01-20 00:00:00,12.6,8.8,16.8,0,,,13.3,,1017.8,
2016-01-21 00:00:00,13.2,7.9,17.6,0,,,5.2,,1022.1,
2016-01-22 00:00:00,13.4,9.7,18.4,0,,,8.6,,1028.9,
2016-01-23 00:00:00,15,9.5,21.6,0,,,11.3,,1032.7,
2016-01-24 00:00:00,14.3,9.9,19.2,0,,,7.9,,1032.6,
2016-01-25 00:00:00,13.2,9.6,17.5,0,,,7,,1031.6,
2016-01-26 00:00:00,13.7,11.3,16.2,0,,,,,,
2016-01-27 00:00:00,13,9.5,18.5,0,,,10.8,,1029.7,
2016-01-28 00:00:00,12.9,8.6,18.3,0,,,9.4,,1029.5,
2016-01-29 00:00:00,14,10.6,17.1,0.1,,,10.5,,1030.2,
2016-01-30 00:00:00,14.4,9.9,20.5,0,,,9.7,,1032.4,
2016-01-31 00:00:00,12.8,7.1,18.3,0,,,6.2,,1031.9,
2016-02-01 00:00:00,13.3,9.2,20.5,0,,,4.4,,1030.9,
2016-02-02 00:00:00,14,9.2,18.2,0,,,8.1,,1027.7,
2016-02-03 00:00:00,13.3,8.3,16.4,0,,,6.1,,1026.8,
2016-02-04 00:00:00,14.3,11.5,17.9,0,,,21,,1032.8,
2016-02-05 00:00:00,14.3,10.8,18.9,0,,,17.1,,1027.9,
2016-02-06 00:00:00,13.6,10.4,16.8,0,,,11.7,,1023.2,
2016-02-07 00:00:00,16.7,12.4,20.9,0,,,23.3,,1019.2,
2016-02-08 00:00:00,13.6,9.4,18.9,0,,,7.4,,1025.9,
2016-02-09 00:00:00,14,7.9,20.4,0,,,15,,1022.3,
2016-02-10 00:00:00,16.4,12.8,21.1,0,,,17.5,,1018.1,
2016-02-11 00:00:00,15.3,11.7,19.5,0.3,,,18.8,,1015.3,
2016-02-12 00:00:00,14.8,10.3,18.6,0,,,22.4,,1015,
2016-02-13 00:00:00,15.8,12.9,19.4,0,,,30.7,,1012,
2016-02-14 00:00:00,15.2,11.1,20.6,0.2,,,48.1,,1005.9,
2016-02-15 00:00:00,12.6,10.4,16.8,0,,,23.1,,1010.7,
2016-02-16 00:00:00,11,5.8,15.6,0,,,19.4,,1022.7,
2016-02-17 00:00:00,10.7,6.3,14.8,0,,,21,,1023.6,
2016-02-18 00:00:00,10.7,6.1,14.9,0,,,8.5,,1018.4,
2016-02-19 00:00:00,13.7,11.4,16.9,0,,,25.2,,1021.5,
2016-02-20 00:00:00,14.7,12.9,17,0,,,34.4,,1025.9,
2016-02-21 00:00:00,16.3,13.2,20.6,0,,,20,,1024.1,
2016-02-22 00:00:00,14.9,11.1,18.8,0,,,9.4,,1019.4,
2016-02-23 00:00:00,15.1,10.4,21.3,0,,,5.9,,1024,
2016-02-24 00:00:00,13.2,8,17.5,0,,,17.5,,1019.5,
2016-02-25 00:00:00,14.5,9.8,19.2,0,,,14.2,,1017.7,
2016-02-26 00:00:00,13.2,7.9,16.9,3.1,,,22.3,,1012.4,
2016-02-27 00:00:00,11.1,6.2,15.6,0,,,22.8,,1000,
2016-02-28 00:00:00,12.8,8.3,17.6,0,,,23.5,,1004.3,
2016-02-29 00:00:00,15.4,11.6,18.8,0,,,25.9,,1015,
2016-03-01 00:00:00,13.3,9,17.4,0,,,10.2,,1024.3,
2016-03-02 00:00:00,12.6,7.6,17.3,0,,,6.9,,1022.6,
2016-03-03 00:00:00,14.6,9.2,21.7,0,,,8.2,,1016.8,
2016-03-04 00:00:00,13.9,9.2,18,0,,,13.5,,1011.4,
2016-03-05 00:00:00,15.4,12,19.5,0,,,19.3,,1008.6,
2016-03-06 00:00:00,14,10.5,18.2,0,,,18.9,,1013.1,
2016-03-07 00:00:00,12.4,10,15.6,2.7,,,21.3,,1008.7,
2016-03-08 00:00:00,13.5,7.9,18.4,0,,,16.1,,1015.8,
2016-03-09 00:00:00,12.8,6.6,17.6,,,,21.2,,1017,
2016-03-10 00:00:00,15.2,10.2,18.9,0,,,22.8,,1012.9,
2016-03-11 00:00:00,13.5,9.4,18.3,0,,,14.8,,1018.3,
2016-03-12 00:00:00,12.1,7.8,16.9,0,,,11.6,,1020.8,
2016-03-13 00:00:00,12.1,7.6,17,0,,,11.9,,1019.4,
2016-03-14 00:00:00,12.2,7.7,17.3,0,,,9.7,,1016.9,
2016-03-15 00:00:00,13,8.7,17.8,0,,,13.6,,1018.6,
2016-03-16 00:00:00,15.3,10.4,19.2,0,,,11.4,,1016.4,
2016-03-17 00:00:00,15.3,10,19.7,0,,,13.7,,1018.3,
2016-03-18 00:00:00,14.6,12.1,18.1,0,,,8.4,,1017.3,
2016-03-19 00:00:00,15.2,12.6,17.8,0,,,18.6,,1014.3,
2016-03-20 00:00:00,14.7,11.2,18.3,0,,,10.1,,1013.1,
2016-03-21 00:00:00,12.9,10.5,15.7,0.1,,,8.5,,1010.7,
2016-03-22 00:00:00,13.8,11.2,17.5,0,,,8.9,,1007.3,
2016-03-23 00:00:00,15.3,9.3,18.4,0,,,,,,
2016-03-24 00:00:00,15.1,11.4,19.4,0,,,11.8,,1014.6,
2016-03-25 00:00:00,14.7,9.6,19.3,0,,,13.5,,1022.3,
2016-03-26 00:00:00,15.4,10.4,19.2,0,,,11.5,,1021.2,
2016-03-27 00:00:00,15.8,11.5,20.6,0,,,10.8,,1019,
2016-03-28 00:00:00,14.8,10.8,18.7,0,,,10.2,,1019,
2016-03-29 00:00:00,14.8,10,19.5,0,,,5.4,,1018,
2016-03-30 00:00:00,16.2,10.9,21.5,0,,,8.9,,1013.5,
2016-03-31 00:00:00,15.8,11.7,19.2,0,,,22.5,,1009.7,
2016-04-01 00:00:00,15.7,11.4,18.9,0,,,19.9,,1014.2,
2016-04-02 00:00:00,14.1,9.4,18.6,0,,,10.6,,1013.8,
2016-04-03 00:00:00,14.6,10.7,19,0,,,14,,1013.4,
2016-04-04 00:00:00,15.6,12.6,18.2,7.4,,,26.4,,1009.7,
2016-04-05 00:00:00,16.2,12.1,19.9,0,,,21.2,,1003.8,
2016-04-06 00:00:00,15.8,12.5,18.8,0,,,10,,1012.1,
2016-04-07 00:00:00,15.6,12.6,19.4,0,,,7.9,,1014.3,
2016-04-08 00:00:00,15.3,12.3,20.9,0.2,,,14,,1011.9,
2016-04-09 00:00:00,14.2,9.6,18.1,0,,,12.9,,1014.8,
2016-04-10 00:00:00,15.4,10.5,19.5,0,,,20.1,,1008.8,
2016-04-11 00:00:00,16.7,13.6,21.1,0,,,28.5,,1010.4,
2016-04-12 00:00:00,16.7,12.2,20.4,0,,,25,,1012.6,
2016-04-13 00:00:00,17,14.4,20.4,0,,,24.4,,1014.5,
2016-04-14 00:00:00,16.2,11.9,19.6,0,,,6.9,,1015,
2016-04-15 00:00:00,17.1,13,20.3,0,,,16.2,,1011.6,
2016-04-16 00:00:00,17.5,11.5,22.2,0,,,20.3,,1012.3,
2016-04-17 00:00:00,17.6,15.3,21.1,0.9,,,18,,1013.9,
2016-04-18 00:00:00,20.2,15.1,25.3,0.1,,,21.5,,1014.9,
2016-04-19 00:00:00,20.4,16.1,23.5,0.2,,,35.9,,1013.3,
2016-04-20 00:00:00,16.2,14.2,18.5,0.3,,,18.9,,1016.2,
2016-04-21 00:00:00,16.1,10.1,19.6,0,,,11.9,,1020.8,
2016-04-22 00:00:00,17.2,14.5,21.1,0,,,9.5,,1019.1,
2016-04-23 00:00:00,16.7,12.5,20.9,0,,,9.1,,1015.7,
2016-04-24 00:00:00,18.2,14.5,22.1,0,,,6.1,,1014.1,
2016-04-25 00:00:00,18.8,13.5,24.3,,,,14.6,,1014.9,
2016-04-26 00:00:00,17.4,13.2,20.9,0,,,10.7,,1013.2,
2016-04-27 00:00:00,17.2,13.2,20.9,0,,,7.4,,1010.6,
2016-04-28 00:00:00,18.7,16.6,22.1,0,,,12.1,,1011.1,
2016-04-29 00:00:00,19.3,16,24.6,0,,,30.4,,1015.4,
2016-04-30 00:00:00,17.7,15.5,20.9,0,,,9.4,,1018,
2016-05-01 00:00:00,17.7,15.4,22.8,0,,,15.9,,1021.7,
2016-05-02 00:00:00,17.5,12.5,21.7,0,,,17.7,,1021.5,
2016-05-03 00:00:00,20.1,10.6,28.5,,,,20.5,,1020,
2016-05-04 00:00:00,21.1,15.5,26.8,0,,,23.4,,1017.5,
2016-05-05 00:00:00,20.2,16.6,25.5,1,,,16.7,,1013.3,
2016-05-06 00:00:00,17.3,13.3,21.1,0,,,10.3,,1012.2,
2016-05-07 00:00:00,18.6,13.9,22.3,0.3,,,19.5,,1007.8,
2016-05-08 00:00:00,18.6,15.4,21.7,5.1,,,8,,1004.3,
2016-05-09 00:00:00,16.3,13.5,19.5,3.1,,,13,,1006.7,
2016-05-10 00:00:00,18.4,13.9,23.5,0.3,,,17.1,,1007.9,
2016-05-11 00:00:00,17.6,14.6,20.1,0,,,27.9,,1007.9,
2016-05-12 00:00:00,17.4,13.7,21,0,,,32.6,,1009.8,
2016-05-13 00:00:00,17.1,11.9,20.9,0,,,20.5,,1012.1,
2016-05-14 00:00:00,18.3,14.9,21.5,0,,,16.6,,1016.4,
2016-05-15 00:00:00,16.9,13.5,20.5,0,,,6,,1018.6,
2016-05-16 00:00:00,18.1,13.2,22.2,0,,,4.4,,1020.3,
2016-05-17 00:00:00,22,15.2,28.3,0,,,15.7,,1016.8,
2016-05-18 00:00:00,20.5,17.3,26.3,0,,,11.9,,1015.8,
2016-05-19 00:00:00,19.5,16.6,22.8,0,,,6,,1016.7,
2016-05-20 00:00:00,23.3,17.8,28,0,,,16.1,,1019.5,
2016-05-21 00:00:00,22.9,17.2,29.9,0,,,14.5,,1017.5,
2016-05-22 00:00:00,20.3,16.1,24.4,0,,,10.1,,1015.6,
2016-05-23 00:00:00,22.3,17.5,27.7,0,,,21.9,,1020.1,
2016-05-24 00:00:00,19.3,16.2,23.7,0,,,11,,1014.6,
2016-05-25 00:00:00,20.1,18,23.9,0,,,11,,1010.5,
2016-05-26 00:00:00,19.9,17.3,23.1,0,,,8.9,,1011.2,
2016-05-27 00:00:00,20.1,16.8,23.5,0,,,11.5,,1013.6,
2016-05-28 00:00:00,21.1,17.1,26.1,0,,,30.2,,1014,
2016-05-29 00:00:00,18.3,14.6,21.1,0,,,18.2,,1017.4,
2016-05-30 00:00:00,18.1,14.7,21.6,0,,,8.8,,1016.7,
2016-05-31 00:00:00,19.1,15.7,22.1,0,,,5.9,,1017.7,
2016-06-01 00:00:00,20.4,16.4,23.7,0,,,8.6,,1017.8,
2016-06-02 00:00:00,23.1,17.4,30.5,,,,10.1,,1013.6,
2016-06-03 00:00:00,20.9,18.4,23.8,,,,9.6,,1011.2,
2016-06-04 00:00:00,19.6,16.7,22.8,0,,,10.6,,1011.6,
2016-06-05 00:00:00,21.9,17.2,29.2,0,,,10.5,,1015.2,
2016-06-06 00:00:00,21.8,18,26,0,,,10.2,,1017.1,
2016-06-07 00:00:00,25.1,17.8,32.8,0,,,13,,1019.3,
2016-06-08 00:00:00,23.2,19.2,29.6,0,,,10,,1019,
2016-06-09 00:00:00,21.8,18.8,25.1,,,,5,,1013.8,
2016-06-10 00:00:00,22.4,20.1,25.6,0,,,8.5,,1009.6,
2016-06-11 00:00:00,21.8,19.2,25,0,,,9.3,,1011.6,
2016-06-12 00:00:00,22.1,20.2,24.8,0,,,5.9,,1015.4,
2016-06-13 00:00:00,22.1,18.2,26.2,0,,,6,,1012.1,
2016-06-14 00:00:00,24.7,20.9,28.9,0,,,6.6,,1008.2,
2016-06-15 00:00:00,22.5,18.3,26,0,,,32.9,,1004.4,
2016-06-16 00:00:00,19.4,15.8,24.2,0,,,24.3,,1008.7,
2016-06-17 00:00:00,18.7,14.7,22.5,0,,,5.6,,1015.8,
2016-06-18 00:00:00,19.6,15.6,22.8,0,,,5.8,,1019.5,
2016-06-19 00:00:00,22.2,18.3,26.7,0,,,12.3,,1024,
2016-06-20 00:00:00,22.4,17.8,27.4,0,,,12.5,,1021.9,
2016-06-21 00:00:00,24.6,18.5,30.6,0,,,26.2,,1020.8,
2016-06-22 00:00:00,26.7,20.5,32.7,0,,,28.2,,1018.4,
2016-06-23 00:00:00,23.3,21.2,25.7,0,,,12.9,,1020,
2016-06-24 00:00:00,22.1,19.2,25.2,0,,,5,,1018.3,
2016-06-25 00:00:00,22.4,20,25.6,0,,,5.9,,1014.1,
2016-06-26 00:00:00,25.3,22.1,30.2,0,,,16,,1014.8,
2016-06-27 00:00:00,26.8,22.5,33,0,,,23.5,,1017.3,
2016-06-28 00:00:00,29.1,22.4,35.2,0,,,23.9,,1014.5,
2016-06-29 00:00:00,23.7,20.5,27.4,0,,,6.9,,1014.5,
2016-06-30 00:00:00,23.7,21.8,26.9,0,,,4.4,,1015.7,
2016-07-01 00:00:00,23.6,21.8,25.9,0.1,,,5.5,,1016.4,
2016-07-02 00:00:00,26,22.2,31,0,,,7.6,,1016.6,
2016-07-03 00:00:00,31.9,23.3,37,0,,,31.4,,1014.1,
2016-07-04 00:00:00,25.3,22.5,33.8,0,,,16.8,,1015.1,
2016-07-05 00:00:00,24.1,22.3,27.2,0,,,9.2,,1017,
2016-07-06 00:00:00,29.1,22.2,34.7,0,,,24,,1016.3,
2016-07-07 00:00:00,26.3,23.2,31.7,0,,,13.4,,1015.4,
2016-07-08 00:00:00,26.5,23.4,34.2,0,,,10.7,,1017.6,
2016-07-09 00:00:00,30.4,24.7,36.8,0,,,25,,1015.7,
2016-07-10 00:00:00,26.3,23.8,29.5,0,,,10.9,,1015,
2016-07-11 00:00:00,25.6,22,28.8,0,,,7.1,,1013.6,
2016-07-12 00:00:00,25.4,22.8,29,0,,,5.9,,1012.2,
2016-07-13 00:00:00,28.2,24,33.7,0,,,23.5,,1014.6,
2016-07-14 00:00:00,27.5,24.1,33.1,0,,,24.3,,1018.6,
2016-07-15 00:00:00,27.1,24.2,31.5,0,,,27.9,,1019.3,
2016-07-16 00:00:00,26.8,23.1,31.3,0,,,32.6,,1018.7,
2016-07-17 00:00:00,26.6,21.7,32.2,0,,,24.3,,1017.8,
2016-07-18 00:00:00,27.1,22,33.3,0,,,23.4,,1017.7,
2016-07-19 00:00:00,26,22.4,30.2,0,,,12.3,,1018.3,
2016-07-20 00:00:00,26.6,23.4,35.8,0,,,8.7,,,
2016-07-21 00:00:00,26.3,24.1,29.1,0,,,6.5,,1014,
2016-07-22 00:00:00,25.3,21.7,28.9,0,,,10.4,,1011.5,
2016-07-23 00:00:00,27.9,24.1,33.5,0,,,26,,1015.5,
2016-07-24 00:00:00,28.3,24.5,34.1,0,,,22.9,,1017.2,
2016-07-25 00:00:00,29.1,22.8,35.5,0,,,17,,1017.9,
2016-07-26 00:00:00,30.3,23.9,37.5,0,,,15.3,,1017.2,
2016-07-27 00:00:00,27.1,25.4,30,0,,,13.4,,1015.8,
2016-07-28 00:00:00,28.3,23.7,38.2,0,,,15.3,,1015.6,
2016-07-29 00:00:00,28.6,24.9,36.7,0,,,15,,1015,
2016-07-30 00:00:00,26.7,25.1,31.4,0,,,14.9,,1015,
2016-07-31 00:00:00,27.2,24.9,31,0,,,8.9,,1014.3,
2016-08-01 00:00:00,30.2,24.5,35.8,0,,,23.4,,1015.3,
2016-08-02 00:00:00,28.4,24.9,36,0,,,16.3,,1017.8,
2016-08-03 00:00:00,26.9,25.6,29.6,0,,,11.5,,1015.8,
2016-08-04 00:00:00,25.8,23.6,29,0,,,7.8,,1013.3,
2016-08-05 00:00:00,28.4,22.7,34.5,0,,,25.6,,1014.8,
2016-08-06 00:00:00,28.4,25.1,34,0,,,25.4,,1020.9,
2016-08-07 00:00:00,27.9,23.8,33.2,0,,,26.2,,1021.9,
2016-08-08 00:00:00,28.2,22.9,34.5,0,,,20.9,,1020.7,
2016-08-09 00:00:00,26.2,22,30.2,0,,,12.3,,1017.3,
2016-08-10 00:00:00,26.6,22,32.7,0,,,20.5,,1016.5,
2016-08-11 00:00:00,26.9,24.1,31.5,0,,,28.1,,1019.2,
2016-08-12 00:00:00,26.7,23,31.8,0,,,25.9,,1022,
2016-08-13 00:00:00,26.6,21.6,32.4,0,,,24.8,,1020.4,
2016-08-14 00:00:00,26.9,21.9,32.8,0,,,25,,1019,
2016-08-15 00:00:00,26,21.6,32.7,0.2,,,14.1,,1018.3,
2016-08-16 00:00:00,26.3,24.4,31.2,,,,10.9,,1016.6,
2016-08-17 00:00:00,26.1,23.7,29.6,0,,,9.2,,1013.3,
2016-08-18 00:00:00,25.8,22.9,29.1,0,,,7.9,,1010.7,
2016-08-19 00:00:00,26.3,23.5,29.5,0,,,6.2,,1010.8,
2016-08-20 00:00:00,26.2,23.2,29.9,0,,,5.3,,1012.4,
2016-08-21 00:00:00,29.1,25.6,33.8,0,,,28.6,,1018,
2016-08-22 00:00:00,28.1,24.7,33.8,0,,,27.1,,1021.1,
2016-08-23 00:00:00,27.2,21.8,33.1,0,,,19.1,,1020.1,
2016-08-24 00:00:00,27.6,21.4,34.6,0,,,20.7,,1017.6,
2016-08-25 00:00:00,27.4,21.8,33.6,0,,,23.1,,1014.9,
2016-08-26 00:00:00,27,21.4,32.8,0,,,15.2,,1015.9,
2016-08-27 00:00:00,26.1,23.5,32.8,0,,,11.5,,1018.6,
2016-08-28 00:00:00,25.4,23.1,29,0,,,6.5,,1018.8,
2016-08-29 00:00:00,25.9,23.6,29.2,0,,,7.6,,1017.1,
2016-08-30 00:00:00,27,25,32.3,0,,,8.8,,1016.9,
2016-08-31 00:00:00,26.4,24.9,29.8,0,,,9.2,,1017.7,
2016-09-01 00:00:00,27.8,23,34.3,0,,,23.9,,1019.3,
2016-09-02 00:00:00,27.7,24.1,34.3,0,,,14.6,,1019.6,
2016-09-03 00:00:00,27.3,22.8,33.3,0,,,9.4,,1019.2,
2016-09-04 00:00:00,28.5,25,35.8,0,,,9.3,,1019.3,
2016-09-05 00:00:00,28.9,24.2,33.2,0,,,5.7,,1018.4,
2016-09-06 00:00:00,29.3,24.6,36.1,0,,,9.3,,1016.1,
2016-09-07 00:00:00,27.3,24.2,30.9,0,,,6.2,,1014.4,
2016-09-08 00:00:00,26.3,23.9,29.9,0,,,6.9,,1014.2,
2016-09-09 00:00:00,26.6,23.9,30.3,0,,,9.6,,1014.9,
2016-09-10 00:00:00,25.9,23.6,29.2,0,,,7.9,,1014.5,
2016-09-11 00:00:00,27.1,22.3,32.9,0,,,15.5,,1015.6,
2016-09-12 00:00:00,27.8,23.2,35.3,0,,,20.1,,1014.3,
2016-09-13 00:00:00,25.6,23,29.5,0,,,24.1,,1013,
2016-09-14 00:00:00,23.3,18.6,27.5,0,,,25.2,,1013.2,
2016-09-15 00:00:00,21.8,17.3,26.2,0,,,17.2,,1015.1,
2016-09-16 00:00:00,22.7,19,27.4,0,,,10.5,,1018.8,
2016-09-17 00:00:00,23.2,18.4,27.2,0,,,8.8,,1019.1,
2016-09-18 00:00:00,23.5,19.7,27.7,0,,,11.1,,1017.5,
2016-09-19 00:00:00,23.1,20.3,27.1,0.3,,,10.1,,1018.2,
2016-09-20 00:00:00,22.4,20.7,25.7,0,,,17.8,,1015.3,
2016-09-21 00:00:00,21.9,17.8,26,0,,,4.6,,1015.6,
2016-09-22 00:00:00,22.1,19.3,26.4,0,,,7.8,,1017.6,
2016-09-23 00:00:00,22.3,18.6,26,0,,,5.6,,1021.2,
2016-09-24 00:00:00,24.9,21,30.9,0,,,13.5,,1020.4,
2016-09-25 00:00:00,22.9,19.7,26.4,0,,,6.4,,1019.5,
2016-09-26 00:00:00,24.9,20.3,30.7,0,,,16.1,,1018.6,
2016-09-27 00:00:00,25.4,21.2,31.6,0,,,15.5,,1021.5,
2016-09-28 00:00:00,23.9,19.8,28.5,,,,20.6,,1023.7,
2016-09-29 00:00:00,24.4,21.1,28.4,0,,,29.1,,1022.3,
2016-09-30 00:00:00,24.2,20.1,29.1,0,,,19.3,,1017.1,
2016-10-01 00:00:00,22.3,18.6,26.2,0,,,9.9,,1014.6,
2016-10-02 00:00:00,21.7,18.6,25.9,0,,,6.5,,1014.8,
2016-10-03 00:00:00,24.5,19.1,31.6,0,,,19.3,,1018.1,
2016-10-04 00:00:00,23.2,18.7,27.7,0,,,8.4,,1019.1,
2016-10-05 00:00:00,24.2,20,31.2,0,,,15.7,,1016.8,
2016-10-06 00:00:00,22.2,18.7,26.1,0,,,12.8,,1012.1,
2016-10-07 00:00:00,22.7,18.9,26.7,0,,,7.7,,1013.2,
2016-10-08 00:00:00,22.8,20.5,26.1,0,,,7.4,,1016,
2016-10-09 00:00:00,23.1,20.3,26.6,0,,,5.6,,1016.5,
2016-10-10 00:00:00,22,19,25.9,0,,,8.9,,1016.5,
2016-10-11 00:00:00,21.5,17.9,25.7,0,,,15.7,,1012.9,
2016-10-12 00:00:00,19.5,16.3,24.8,16.1,,,15.4,,1007.5,
2016-10-13 00:00:00,18.8,16.1,21.4,0.8,,,18.8,,1003.5,
2016-10-14 00:00:00,18.4,15,22.8,0,,,17,,1007.2,
2016-10-15 00:00:00,19.3,15,23.8,0,,,9.4,,1014.3,
2016-10-16 00:00:00,20.9,17.4,25.5,0,,,11.7,,1017.1,
2016-10-17 00:00:00,20.6,18.3,24.5,0,,,10.7,,1020.9,
2016-10-18 00:00:00,21.5,18.9,25.7,0,,,7.6,,1022.9,
2016-10-19 00:00:00,22.3,21.1,25.3,0,,,6.2,,1020.3,
2016-10-20 00:00:00,21.4,19.5,23.8,0,,,3.6,,1014.7,
2016-10-21 00:00:00,21.3,18.2,25,0,,,6.6,,1013,
2016-10-22 00:00:00,21.3,18.2,25,0,,,10.9,,1010.6,
2016-10-23 00:00:00,22.2,19.1,25.5,0,,,17.7,,1008.5,
2016-10-24 00:00:00,23.2,19.6,28.7,0.4,,,12,,1009.1,
2016-10-25 00:00:00,25.1,22.3,29.2,0,,,16.5,,1014.3,
2016-10-26 00:00:00,25.9,22,31.6,0,,,17.1,,1020,
2016-10-27 00:00:00,24.1,21,29.4,0,,,21.8,,1023.9,
2016-10-28 00:00:00,22.6,19.6,26.8,0,,,21.7,,1028.1,
2016-10-29 00:00:00,20.8,15,25.8,0,,,14.5,,1026.9,
2016-10-30 00:00:00,18.6,14.6,23.5,0,,,10,,1022,
2016-10-31 00:00:00,19.6,14.9,25.7,0,,,15.5,,1021.2,
2016-11-01 00:00:00,19.3,15.3,24.1,0,,,13.1,,1022.9,
2016-11-02 00:00:00,19.3,16.1,23.5,0,,,7.9,,1021,
2016-11-03 00:00:00,20.2,16.4,24.1,0,,,6.6,,1017.8,
2016-11-04 00:00:00,21.4,18.9,23.9,0,,,8.1,,1016.3,
2016-11-05 00:00:00,21.6,18.9,25.2,0,,,21,,1011.9,
2016-11-06 00:00:00,19,14.1,21.8,0,,,26,,1009.6,
2016-11-07 00:00:00,15.7,11.8,20.2,0.2,,,16.2,,1010.5,
2016-11-08 00:00:00,15.4,12.6,20.2,0,,,22.7,,1019.3,
2016-11-09 00:00:00,15.4,10.7,20.2,0,,,10,,1022.1,
2016-11-10 00:00:00,17.4,14,21.9,0,,,9.2,,1022.1,
2016-11-11 00:00:00,15.1,11.8,19.6,0,,,15.5,,1023.3,
2016-11-12 00:00:00,14.6,11.1,19.4,0,,,8,,1022,
2016-11-13 00:00:00,14.7,10.5,20.1,0,,,6.7,,1021.7,
2016-11-14 00:00:00,15.6,11.8,20.3,0,,,15.1,,1022,
2016-11-15 00:00:00,17.5,12.8,22.2,0,,,17.3,,1024.2,
2016-11-16 00:00:00,16.2,12.3,20.8,0,,,12.3,,1023.5,
2016-11-17 00:00:00,14.2,9.8,19.7,0,,,11.7,,1020.7,
2016-11-18 00:00:00,14.4,11.6,19.3,0,,,14.5,,1016.7,
2016-11-19 00:00:00,15.3,12.5,19.5,0,,,4.4,,1015,
2016-11-20 00:00:00,15.5,11.2,19.8,0,,,14.7,,1012.8,
2016-11-21 00:00:00,17.9,16.7,20.1,3.1,,,28.1,,1008.2,
2016-11-22 00:00:00,14.6,11.9,18.6,27.2,,,11.5,,1004.2,
2016-11-23 00:00:00,13.3,10.1,17.7,0,,,14.9,,1003.9,
2016-11-24 00:00:00,12.2,9.2,15.5,0,,,20.4,,1010.8,
2016-11-25 00:00:00,12.6,8.5,17.4,0,,,7.5,,1012.2,
2016-11-26 00:00:00,14.5,12.8,18.2,2.8,,,13.9,,1006.8,
2016-11-27 00:00:00,14.5,12.9,17.6,2.6,,,7.2,,1006.3,
2016-11-28 00:00:00,13.9,11.1,17.9,0,,,7.9,,1010.2,
2016-11-29 00:00:00,14.4,11,19.3,0,,,14.5,,1019.1,
2016-11-30 00:00:00,17.1,15.5,20,0.3,,,30.3,,1024.3,
2016-12-01 00:00:00,16.6,14.2,19.3,0,,,19.3,,1024.1,
2016-12-02 00:00:00,14.9,11.7,18.8,0.4,,,7.3,,1019.8,
2016-12-03 00:00:00,15.6,13.4,19.1,12.9,,,12.2,,1013.6,
2016-12-04 00:00:00,15.1,13.3,16.9,33.8,,,13.1,,1010.8,
2016-12-05 00:00:00,15.8,13.3,20.5,0,,,10.7,,1014.6,
2016-12-06 00:00:00,16.7,14.2,20.2,0,,,7.1,,1023.4,
2016-12-07 00:00:00,15.5,12.9,20.1,0,,,15.7,,1028.6,
2016-12-08 00:00:00,15.7,12.1,19.4,0,,,17.2,,1031.1,
2016-12-09 00:00:00,16.3,13.8,20.2,0.1,,,12.4,,1031.1,
2016-12-10 00:00:00,15.5,12.5,20.9,0,,,11.7,,1028.7,
2016-12-11 00:00:00,13.9,10.9,18.4,0,,,9,,1025.7,
2016-12-12 00:00:00,14,10.8,18.2,0,,,9,,1023.6,
2016-12-13 00:00:00,13.6,11,17.9,0,,,8.7,,1024.5,
2016-12-14 00:00:00,14.3,11.6,17.8,13,,,12.7,,1022.6,
2016-12-15 00:00:00,13.1,10.2,16.5,0.1,,,8.6,,1020.7,
2016-12-16 00:00:00,11.3,10.2,13,22.7,,,9.3,,1017.4,
2016-12-17 00:00:00,13.3,10.2,17.4,70.6,,,25,,1021.7,
2016-12-18 00:00:00,13.8,10.9,17.3,0.9,6,,25.6,,1020.1,
2016-12-19 00:00:00,13,10.4,15.6,0,,,11.4,,1011.7,
2016-12-20 00:00:00,13.4,10.2,17.2,0,,,10.9,,,
